,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case,6time,diff_temp,dark,water
22,22,11.5,25.11400941875,57.6503910825,507.0077485416667,0.0,107.03500000000001,2568.8400000000006,6107.495558333333,146579.8934,930.4113000000001,22329.8712,437.51039583333335,10500.2495,7475.417254166667,179410.0141,45.5613247729631,18.0,2.4583333333333335,3.8900000000000006,11,16
23,23,11.5,24.957040899166667,57.72598987791667,541.2826624333333,0.0,108.6425,2607.42,6108.9136875,146613.9285,928.2049000000001,22276.9176,436.27025000000003,10470.486,7473.3888375000015,179361.33210000003,53.8346089623214,18.0,2.4583333333333335,3.8266663299999983,10,15
24,24,11.5,24.556437047083335,57.77519073416667,526.7224576375,0.0,125.73208333333334,3017.57,6107.2377166666665,146573.7052,926.2743,22230.5832,435.81335416666667,10459.5205,7469.325370833333,179263.8089,62.41065168837431,18.0,2.4583333333333335,4.04166644,10,17
25,25,11.5,24.142708198333334,58.82055553083333,533.1076388916666,0.0,139.76624999999999,3354.39,6085.965779166666,146063.1787,926.75695,22242.1668,435.6175416666667,10454.821,7448.340270833333,178760.1665,70.4199904684292,18.0,2.4583333333333335,3.2949994799999978,11,19
26,26,11.5,24.687588149583334,58.391539030833336,536.9865740708333,0.0,134.08875,3218.13,6109.6872125,146632.4931,927.86015,22268.6436,436.4007916666667,10473.619,7473.948154166667,179374.7557,89.2230525664887,18.0,2.4583333333333335,5.77666674,10,16
27,27,11.5,24.102361117083333,59.25333333375,499.6111111,0.0,138.80291666666668,3331.27,6111.492104166667,146675.8105,927.58435,22262.0244,436.46606249999996,10475.1855,7475.5425166666655,179413.02039999998,92.6061738342634,18.0,2.4583333333333335,3.2133335699999996,10,17
0,0,11.5,29.026319356666665,59.37874996874999,448.60763889583336,0.5878187675416667,528.0975,12674.34,8736.964875,209687.15699999998,0.0,0.0,0.0,0.0,8736.964875,209687.15699999998,0.2245649330442,19.0,2.4583333333333335,3.385000380000001,11,17
1,1,11.5,30.206647376666666,60.4183237725,446.1266888333334,0.5392529785,489.62583333333333,11751.02,8733.612933333332,209606.7104,0.0,0.0,0.0,0.0,8733.612933333332,209606.7104,0.193769487004244,19.0,2.4583333333333335,3.373332269999999,10,16
2,2,11.5,29.788194356666665,59.26979165583333,470.33541667500003,0.4806517777916666,514.1658333333334,12339.98,8731.034516666665,209544.8284,0.0,0.0,0.0,0.0,8731.034516666665,209544.8284,0.6669462332468129,19.0,2.4583333333333335,3.0133329400000015,11,16
3,3,11.5,29.56934905,60.515051705,477.43802965833333,0.45698404216666666,442.045,10609.08,8729.874229166666,209516.9815,0.0,0.0,0.0,0.0,8729.874229166666,209516.9815,1.55389026166628,19.0,2.4583333333333335,2.311666040000002,10,14
4,4,11.5,28.236196807499997,62.97314856125001,513.132803675,0.4613155139583333,480.08916666666664,11522.14,8731.936962499998,209566.4871,0.0,0.0,0.0,0.0,8731.936962499998,209566.4871,1.17918059080275,19.0,2.4583333333333335,4.9150002499999985,11,15
5,5,11.5,29.702198626666668,60.97748818958333,474.3771186458334,0.4371875726666667,479.1770833333333,11500.25,8722.6546625,209343.71189999997,0.0,0.0,0.0,0.0,8722.6546625,209343.71189999997,2.31384157166672,19.0,2.4583333333333335,2.8966670599999986,10,15
6,6,11.5,29.890416590416667,59.9436805375,483.6361111125,0.42561953941666664,404.2175,9701.22,8739.156529166665,209739.7567,0.0,0.0,0.0,0.0,8739.156529166665,209739.7567,3.1832871633041804,19.0,2.4583333333333335,2.931666400000001,10,13
7,7,11.5,30.28856742625,59.22562264625,464.465395475,0.4130368397083333,478.21374999999995,11477.13,8721.365454166666,209312.7709,0.0,0.0,0.0,0.0,8721.365454166666,209312.7709,4.77216530573763,19.0,2.4583333333333335,3.9360459,11,15
8,8,11.5,30.952708294999997,59.65840267083333,462.4933733583334,0.39975937933333333,382.6245833333333,9182.99,8721.365454166666,209312.7709,0.0,0.0,0.0,0.0,8721.365454166666,209312.7709,6.312491340112499,19.0,2.4583333333333335,3.6400004400000014,10,12
9,9,11.5,30.833055415416666,59.738888897083335,473.29791667499995,0.3947199742083333,510.25541666666663,12246.13,8732.452645833333,209578.8635,0.0,0.0,0.0,0.0,8732.452645833333,209578.8635,8.03745407499372,19.0,2.4583333333333335,3.3333339100000003,10,16
10,10,11.5,29.319446707083333,59.80064786833333,493.10883620833334,0.406632059625,384.2320833333333,9221.57,8740.832499999999,209779.97999999998,0.0,0.0,0.0,0.0,8740.832499999999,209779.97999999998,10.3305428624743,19.0,2.4583333333333335,4.809999869999999,10,12
11,11,11.5,27.676635987083333,59.37145836333334,471.9475282458333,0.41972093358333334,415.20208333333335,9964.85,8737.351637499998,209696.4393,0.0,0.0,0.0,0.0,8737.351637499998,209696.4393,12.5808322017001,19.0,2.4583333333333335,9.7416667,10,13
12,12,11.5,24.262702360000002,56.728187399999996,361.38108521666663,0.45629663575,544.1725,13060.14,8730.647754166666,209535.5461,0.0,0.0,0.0,0.0,8730.647754166666,209535.5461,15.1800147039977,19.0,2.4583333333333335,3.3599999999999994,10,17
13,13,11.5,25.43999049958333,59.97555432875,414.62321092083334,0.4471070129166667,525.9541666666667,12622.9,8734.515379166665,209628.3691,0.0,0.0,0.0,0.0,8734.515379166665,209628.3691,18.6000063725004,19.0,2.4583333333333335,5.558333750000003,10,17
14,14,11.5,29.550172314999998,60.068716495,394.81663825416666,0.4039497330833333,485.07124999999996,11641.71,8735.933508333332,209662.4042,0.0,0.0,0.0,0.0,8735.933508333332,209662.4042,22.5705078495731,19.0,2.4583333333333335,8.786666269999998,11,16
15,15,11.5,24.887986024166665,59.87263893583333,380.2243055541667,0.4548229400833333,448.31541666666664,10759.57,8730.260991666664,209526.2638,0.0,0.0,0.0,0.0,8730.260991666664,209526.2638,26.4670895918878,19.0,2.4583333333333335,4.450000160000002,10,14
16,16,11.5,26.957036660833335,60.22469059708334,402.578858025,0.44034898370833336,1553.9508333333333,37294.82,4383.8240166666665,105211.7764,0.0,0.0,0.0,0.0,4383.8240166666665,105211.7764,31.2796814023442,19.0,2.4583333333333335,4.434999910000002,10,23
17,17,11.5,26.89165362958333,60.28882411458333,390.58891242916667,0.428852563375,1627.2224999999999,39053.34,4380.987758333334,105143.7062,0.0,0.0,0.0,0.0,4380.987758333334,105143.7062,35.489399942993,19.0,2.4583333333333335,5.148333449999999,10,24
18,18,11.5,30.34075908625,60.88109817666666,393.22476459166666,0.3371042270833333,1785.6345833333335,42855.23,4383.050491666667,105193.2118,0.0,0.0,0.0,0.0,4383.050491666667,105193.2118,41.9786908570248,19.0,2.4583333333333335,3.898332589999999,10,24
19,19,11.5,31.64468864583333,61.00012930333333,419.51867815833333,0.29861731225,1650.2575,39606.18,4381.503441666667,105156.0826,0.0,0.0,0.0,0.0,4381.503441666667,105156.0826,49.4982506935226,19.0,2.4583333333333335,2.0949994399999987,10,24
20,20,11.5,30.318735539166667,61.60738988875,406.1503112958333,0.31977483591666667,1661.03125,39864.75,4383.179412500001,105196.3059,0.0,0.0,0.0,0.0,4383.179412500001,105196.3059,58.06910849703289,19.0,2.4583333333333335,7.246666469999997,11,24
21,21,11.5,30.537734099999998,62.04226033166666,385.11559801666664,0.33383324095833333,1683.5758333333333,40405.82,4383.308333333333,105199.4,0.0,0.0,0.0,0.0,4383.308333333333,105199.4,67.2098620329572,19.0,2.4583333333333335,9.538333699999999,10,24
22,22,11.5,26.59167136625,60.68462395583333,385.90947423750004,0.3898088907083333,1678.6450000000002,40287.48,4384.081858333334,105217.9646,0.0,0.0,0.0,0.0,4384.081858333334,105217.9646,75.503257173078,19.0,2.4583333333333335,5.6816666,11,24
23,23,11.5,26.773409752083335,61.37602751583333,400.8525188333333,0.31779135799999997,1150.7620833333333,27618.29,5133.240820833334,123197.7797,0.0,0.0,0.0,0.0,5133.240820833334,123197.7797,85.4189580960667,19.0,2.4583333333333335,9.046666870000003,10,21
24,24,11.5,24.476461799583333,63.332002143333334,394.03604048333335,0.32933311141666666,114.69625,2752.71,8732.452645833333,209578.8635,0.0,0.0,0.0,0.0,8732.452645833333,209578.8635,98.1669005614608,19.0,2.4583333333333335,4.158333519999999,10,17
25,25,11.5,23.9129668775,63.99820885,406.5455516625,0.33042205954166665,109.87374999999999,2636.97,8728.971783333332,209495.32279999997,0.0,0.0,0.0,0.0,8728.971783333332,209495.32279999997,110.167874964711,19.0,2.4583333333333335,2.3433332200000017,10,18
26,26,11.5,24.50526356125,63.896950305833336,376.836475975,0.32330682025,126.0,3024.0,8731.5502,209557.2048,0.0,0.0,0.0,0.0,8731.5502,209557.2048,117.096789951796,19.0,2.4583333333333335,3.6066667199999998,10,17
27,27,11.5,26.630537182500003,62.963033710833336,350.4571271875,0.303425553375,115.23208333333334,2765.57,8727.553654166664,209461.2877,0.0,0.0,0.0,0.0,8727.553654166664,209461.2877,129.006207939714,19.0,2.4583333333333335,5.78166637,11,17
0,0,11.5,25.130972234166666,58.26003485583333,660.4812499958333,2.3943084991666668,240.01250000000002,5760.3,10635.968749999998,255263.25,0.0,0.0,0.0,0.0,10635.968749999998,255263.25,2.04958939536378,20.0,2.4583333333333335,5.351666260000002,9,21
1,1,11.5,25.462430622916667,61.33015997458333,612.3194444541667,2.3866592905416666,240.01250000000002,5760.3,10659.561262499998,255829.4703,0.0,0.0,0.0,0.0,10659.561262499998,255829.4703,2.27077539618138,20.0,2.4583333333333335,5.038333479999999,9,21
2,2,11.5,25.27402766333333,64.20238208833332,590.4668055625,2.408713093583333,207.42916666666667,4978.3,10663.428887499998,255922.29329999996,0.0,0.0,0.0,0.0,10663.428887499998,255922.29329999996,2.7730405653448096,20.0,2.4583333333333335,4.878333059999999,9,21
3,3,11.5,25.70172109416667,63.906054225416675,543.3012896791666,2.4141257004166667,207.42916666666667,4978.3,10578.470058333332,253883.28139999998,0.0,0.0,0.0,0.0,10578.470058333332,253883.28139999998,3.04870297567582,20.0,2.4583333333333335,6.25000095,9,21
4,4,11.5,26.222013824166666,64.2840274675,518.2597222208334,2.418292172125,207.42916666666667,4978.3,10635.968749999998,255263.25,0.0,0.0,0.0,0.0,10635.968749999998,255263.25,3.6078114134287502,20.0,2.4583333333333335,5.208334129999997,9,21
5,5,11.5,26.11479163458333,64.39729866208333,546.4229166625,2.438948966375,212.67916666666667,5104.3,10645.6378125,255495.3075,0.0,0.0,0.0,0.0,10645.6378125,255495.3075,4.33838425613628,20.0,2.4583333333333335,4.213334140000001,9,21
6,6,11.5,25.964860989166667,62.63826369625,544.0763888958334,2.4566091095,212.67916666666667,5104.3,10639.062849999998,255337.5084,0.0,0.0,0.0,0.0,10639.062849999998,255337.5084,5.35197104176559,20.0,2.4583333333333335,4.191665490000002,9,21
7,7,11.5,25.360902704583335,64.83286805875001,618.8309027875,2.4969518007500002,207.42916666666667,4978.3,10674.644999999999,256191.48,0.0,0.0,0.0,0.0,10674.644999999999,256191.48,6.67567980770276,20.0,2.4583333333333335,4.831666179999999,9,21
8,8,11.5,25.165624920416665,69.72575684541667,555.9368055541667,2.5132145263333334,207.42916666666667,4978.3,10638.160404166665,255315.8497,0.0,0.0,0.0,0.0,10638.160404166665,255315.8497,7.95687974233342,20.0,2.4583333333333335,5.239999709999999,9,21
9,9,11.5,24.950083942083335,72.11633636875,590.1572734,2.534324267208333,212.67916666666667,5104.3,10597.292499999998,254335.02,0.0,0.0,0.0,0.0,10597.292499999998,254335.02,10.3768816358404,20.0,2.4583333333333335,5.378333340000001,9,21
10,10,11.5,25.242846994999997,74.73008785916666,546.8548611083334,2.529822605291667,212.67916666666667,5104.3,10643.575079166665,255445.80189999996,0.0,0.0,0.0,0.0,10643.575079166665,255445.80189999996,13.163844829417,20.0,2.4583333333333335,5.268333720000001,9,21
11,11,11.5,25.4613192425,76.08017839375,537.0354166666667,2.53695094525,207.42916666666667,4978.3,10666.522987499999,255996.5517,0.0,0.0,0.0,0.0,10666.522987499999,255996.5517,15.484402221415001,20.0,2.4583333333333335,4.758333520000001,9,21
12,12,11.5,25.40199968125,76.35932160208334,561.3924552791667,2.5338938814583334,212.67916666666667,5104.3,10635.968749999998,255263.25,0.0,0.0,0.0,0.0,10635.968749999998,255263.25,18.4002303746619,20.0,2.4583333333333335,4.5316671,9,21
13,13,11.5,25.11514988125,75.84265849166667,603.80881945,2.5413594905833334,207.42916666666667,4978.3,10661.8818375,255885.1641,0.0,0.0,0.0,0.0,10661.8818375,255885.1641,21.794514952280405,20.0,2.4583333333333335,5.339736819999999,9,21
14,14,11.5,25.553446621666666,76.79079323875,538.96551535,2.553627963083333,207.42916666666667,4978.3,10635.324145833332,255247.7795,0.0,0.0,0.0,0.0,10635.324145833332,255247.7795,25.2368473177828,20.0,2.4583333333333335,5.451666769999999,9,21
15,15,11.5,25.778124891666668,78.299861135,551.4090277833333,2.530711924333333,207.42916666666667,4978.3,10623.076666666666,254953.84,0.0,0.0,0.0,0.0,10623.076666666666,254953.84,29.7588064265877,20.0,2.4583333333333335,3.9133332000000003,9,21
16,16,11.5,25.7376388725,80.50818747708333,513.1901388875,2.4944288482083334,212.67916666666667,5104.3,10648.602991666665,255566.4718,0.0,0.0,0.0,0.0,10648.602991666665,255566.4718,36.0133368786043,20.0,2.4583333333333335,4.1500004100000005,9,21
17,17,11.5,26.068179497916663,81.47206544000001,493.82292486666665,2.46515970825,212.67916666666667,5104.3,10597.421420833332,254338.1141,0.0,0.0,0.0,0.0,10597.421420833332,254338.1141,40.2650292299641,20.0,2.4583333333333335,5.12273841,9,21
18,18,11.5,26.683265947916667,82.17712763,470.1388186583333,2.4192473843333335,207.42916666666667,4978.3,10454.190374999998,250900.569,0.0,0.0,0.0,0.0,10454.190374999998,250900.569,44.5767965628792,20.0,2.4583333333333335,4.14393969,9,21
19,19,11.5,26.605442444166666,82.25495766125,554.6127612958334,2.38849583475,207.42916666666667,4978.3,10610.184583333332,254644.42999999996,0.0,0.0,0.0,0.0,10610.184583333332,254644.42999999996,48.0839325351707,20.0,2.4583333333333335,3.825000190000001,9,21
20,20,11.5,26.864444314166665,82.74694437916666,457.7119444541667,2.3817322485,207.42916666666667,4978.3,10649.505437499998,255588.1305,0.0,0.0,0.0,0.0,10649.505437499998,255588.1305,51.1855746791396,20.0,2.4583333333333335,3.7349992100000016,9,21
21,21,11.5,26.443819422083333,82.77345134541666,462.6319997625,2.2978832539583336,212.67916666666667,5104.3,10660.205866666665,255844.94079999998,0.0,0.0,0.0,0.0,10660.205866666665,255844.94079999998,54.852161769651595,20.0,2.4583333333333335,3.615000379999998,9,21
22,22,11.5,26.09936294875,82.99022911333333,484.429237475,2.3038921705833335,212.67916666666667,5104.3,10610.184583333332,254644.42999999996,0.0,0.0,0.0,0.0,10610.184583333332,254644.42999999996,57.7885025101349,20.0,2.4583333333333335,3.0716670100000023,9,21
23,23,11.5,25.593854717916667,82.78401348708333,540.0260320166666,1.759261112,207.42916666666667,4978.3,10365.621762499999,248774.9223,0.0,0.0,0.0,0.0,10365.621762499999,248774.9223,60.33710854619121,20.0,2.4583333333333335,5.18857161,9,21
24,24,11.5,26.451492302083334,83.14265540541668,558.4832982833333,0.7156881167083333,207.42916666666667,4978.3,10528.706616666665,252688.9588,0.0,0.0,0.0,0.0,10528.706616666665,252688.9588,61.6876436108092,20.0,2.4583333333333335,5.601667079999999,9,21
25,25,11.5,27.923219869583335,83.49372437083333,473.26173245416663,0.15438179637500002,207.42916666666667,4978.3,10658.014212499998,255792.34109999996,0.0,0.0,0.0,0.0,10658.014212499998,255792.34109999996,63.3786276235191,20.0,2.4583333333333335,4.93473681,9,21
26,26,11.5,26.883958200833334,83.1331901325,489.6695138875,0.0,212.67916666666667,5104.3,10635.968749999998,255263.24999999997,0.0,0.0,0.0,0.0,10635.968749999998,255263.24999999997,62.139249975487,20.0,2.4583333333333335,7.568332829999999,9,21
27,27,11.5,25.633886015416667,82.57159599458333,539.6450759083333,0.0,217.92916666666667,5230.3,10507.047916666665,252169.15,0.0,0.0,0.0,0.0,10507.047916666665,252169.15,63.4357176676613,20.0,2.4583333333333335,6.424195560000001,9,22
0,0,11.5,26.606793705263115,42.86181140971942,656.6372410546136,0.4980056131879471,25.982083333333293,623.569999999999,11409.493749999996,273827.85,2964.85,71156.4,2806.6458333333335,67359.50000000001,17180.989583333332,412343.74999999994,1.4734406041598802,21.0,2.4583333333333335,10.565000120798704,8,5
1,1,11.5,28.450277682145398,48.05770832697545,640.3798611111108,1.2167621795501937,46.71416666666625,1121.13999999999,11383.709583333331,273209.02999999997,6088.285,146118.84,5776.46875,138635.25,23248.463333333333,557963.12,1.51830761041714,21.0,2.4583333333333335,10.346666526794497,8,9
2,2,11.5,27.77166654533806,47.97472223838165,602.3166666666663,1.21554925706651,51.96416666666625,1247.13999999999,11418.647129166668,274047.5311,6106.97045,146567.2908,5781.102979166667,138746.4715,23306.72055833333,559361.2934,1.6114063749483798,21.0,2.4583333333333335,9.705000146230098,8,10
3,3,11.5,26.213313256594144,44.56855104021204,560.3354166666663,1.2133779785699261,46.71416666666625,1121.13999999999,11416.326554166664,273991.8373,6098.83435,146372.0244,5786.4551875,138874.9245,23301.61609166667,559238.7862,1.70531744360481,21.0,2.4583333333333335,6.9683338165283,8,9
4,4,11.5,25.46749995814425,50.05424082018781,532.7368055555552,1.2257119615044805,60.588749999999585,1454.12999999999,11396.601666666664,273518.43999999994,6095.18,146284.32,5769.941666666667,138478.6,23261.72333333334,558281.36,1.9900489724943202,21.0,2.4583333333333335,6.703334045410099,8,12
5,5,11.5,25.116944326294742,49.132430497805224,521.9604166666662,1.231046534081296,61.928333333332915,1486.27999999999,11383.709583333331,273209.03,6081.389999999999,145953.36,5763.414583333334,138321.95,23228.51416666667,557484.3400000001,2.52738374841961,21.0,2.4583333333333335,6.531666374206502,8,12
6,6,11.5,25.175694318612358,52.671946814998584,638.8794138418075,1.2326083299088229,30.69624999999996,736.709999999999,11411.298641666663,273871.1674,6109.9353,146638.4472,5777.382541666667,138657.181,23298.61648333333,559166.7956,3.2901131295810395,21.0,2.4583333333333335,7.083333555857298,8,6
7,7,11.5,25.536045410241034,61.474701025101076,612.4689222072474,1.2281695276197504,41.99999999999958,1007.99999999999,10721.572183333332,257317.7324,5727.2628,137454.3072,5421.6565,130119.756,21870.491483333342,524891.7956000001,4.08316417985216,21.0,2.4583333333333335,6.403333346048999,8,8
8,8,11.5,25.990820757186725,58.529324427999576,510.90012626262586,1.2227094324775976,36.21416666666662,869.139999999999,11383.709583333331,273209.02999999997,6088.285,146118.84,5763.414583333334,138321.95,23235.409166666668,557649.8200000001,4.29805061067676,21.0,2.4583333333333335,6.625000222524001,8,7
9,9,11.5,25.726998553819303,53.41446684547284,636.4269185499055,1.2290617896675353,57.482083333332916,1379.56999999999,11396.601666666664,273518.43999999994,6095.18,146284.32,5769.941666666667,138478.6,23261.72333333334,558281.36,4.32241981905604,21.0,2.4583333333333335,6.700000540415498,8,11
